Date,Price,Open,High,Low,Volume,Chg%,Log_Price,Mean_12,First_Diff
2014-12-24,26433,26500,26514,26411,6950,-0.13,10.18236850853484,10.197980106295057,-0.0013232265971101498
2014-12-26,26894,26470,26930,26470,13780,1.74,10.199658492383815,10.197581344475505,0.01728998384897551
2014-12-29,26598,26919,26919,26560,10820,-1.1,10.188591303973109,10.19616477416917,-0.011067188410706308
2014-12-30,26908,26646,27068,26511,16300,1.17,10.200178919145497,10.195443215544518,0.011587615172388155
2014-12-31,26594,26909,26909,26491,9510,-1.17,10.188440905416652,10.19390944896483,-0.011738013728844976
2015-01-01,26586,26610,26647,26539,1820,-0.03,10.188140040427545,10.19208952631505,-0.00030086498910719683
2015-01-02,26700,26585,26740,26285,1990,0.43,10.19241884438834,10.19102272599653,0.0042788039607959405
2015-01-05,26847,26800,26911,26650,570,0.55,10.197909361850968,10.191162523602431,0.005490517462627409
2015-01-06,27385,27095,27442,27094,26640,2.0,10.217750697217822,10.193401574732926,0.01984133536685384
2015-01-07,27159,27328,27350,27110,19660,-0.83,10.20946376214355,10.194327201636368,-0.00828693507427225
2015-01-08,26808,27150,27150,26770,21730,-1.29,10.196455629417146,10.195422350002604,-0.013008132726403332
2015-01-09,26806,26751,26877,26680,19710,-0.01,10.196381022038443,10.196479790578143,-7.460737870346179e-05
2015-01-12,27032,26865,27119,26839,21930,0.84,10.204776628394125,10.19834713389975,0.008395606355682261
2015-01-13,27071,27118,27258,27020,22930,0.14,10.206218323189427,10.198893786466884,0.0014416947953019843
2015-01-14,27210,27013,27280,26916,24400,0.51,10.211339831777291,10.200789497117233,0.005121508587864199
2015-01-15,27493,27150,27546,26731,50280,1.04,10.221686705797925,10.202581812671603,0.010346874020633834
2015-01-16,27673,27540,27798,27383,28540,0.65,10.228212487576084,10.20589611118489,0.006525781778158546
2015-01-17,27627,27627,27627,27627,0,-0.17,10.226548834389476,10.20909684401505,-0.001663653186607661
2015-01-19,27718,27642,27784,27633,15760,0.33,10.229837300628748,10.21221504870175,0.0032884662392724806
2015-01-20,28098,27700,28145,27700,27570,1.37,10.243453678411596,10.216010408415135,0.013616377782847522
2015-01-21,27992,28071,28298,27850,27720,-0.38,10.239674034047525,10.217837353150944,-0.0037796443640711885
2015-01-22,28055,27966,28240,27762,27560,0.23,10.241922148185072,10.220542218654405,0.002248114137547219
2015-01-23,27884,28015,28114,27813,18520,-0.61,10.23580832660629,10.223821610086834,-0.006113821578782819
2015-01-25,27887,27887,27887,27887,0,0.01,10.235915909400319,10.227116184033656,0.00010758279402978133
2015-01-27,27934,27815,28033,27584,20580,0.17,10.237599863865716,10.22985145365629,0.0016839544653972638
2015-01-28,27795,27896,27974,27771,15130,-0.5,10.23261142738757,10.232050879006133,-0.0049884364781469515
2015-01-29,27470,27782,27848,27435,22610,-1.17,10.220849779089319,10.232843374615468,-0.011761648298250549
2015-01-30,27911,27540,28260,27470,16390,1.61,10.236776155340317,10.234100828744003,0.015926376250998686
2015-02-02,28071,28120,28197,27743,2230,0.57,10.242492293944023,10.235290812607998,0.0057161386037059
2015-02-03,27687,28071,28079,27600,540,-1.37,10.228718267933687,10.235471598736682,-0.013774026010336726
2015-02-04,27814,27660,27835,27578,170,0.46,10.233294770038556,10.235759721187499,0.004576502104869817
2015-02-05,27683,27785,27900,27461,110,-0.47,10.228573785361645,10.234519730100002,-0.0047209846769113994
2015-02-06,26968,27498,27598,26912,22240,-2.58,10.202406256913896,10.231414082005534,-0.026167528447748722
2015-02-09,27119,27011,27172,26996,13600,0.56,10.207989868218158,10.22858639200829,0.005583611304261993
2015-02-10,27016,27180,27180,26984,13530,-0.38,10.204184562065404,10.225951078296552,-0.0038053061527545395
2015-02-11,26817,27050,27050,26770,16680,-0.74,10.196791293755963,10.222690693659521,-0.00739326830944087
2015-02-12,26635,26756,26920,26620,15850,-0.68,10.1899814193511,10.21872248994997,-0.006809874404863692
2015-02-13,26694,26700,26815,26642,17170,0.22,10.192194100034097,10.21535437933718,0.0022126806829980694
2015-02-16,26742,26720,26884,26720,8740,0.18,10.193990642174612,10.21311611792762,0.00179654214051439
2015-02-17,26241,26722,26722,26215,11240,-1.87,10.175078352087965,10.207974634323259,-0.01891229008664652
2015-02-18,26181,26280,26390,26128,15570,-0.23,10.172789235831422,10.202166046147209,-0.0022891162565432666
2015-02-19,26294,26260,26521,26199,16560,0.43,10.17709605525655,10.19786419509078,0.004306819425128339
2015-02-20,26317,26337,26435,26186,15080,0.09,10.177970397179921,10.193253830685896,0.0008743419233709915
2015-02-21,26319,26319,26319,26319,0,0.01,10.178046390796494,10.18904321447213,7.599361657284476e-05
2015-02-23,26178,26281,26310,26001,18600,-0.54,10.172674642351664,10.18656557992528,-0.005371748444829905
2015-02-24,26077,26219,26277,26015,14350,-0.39,10.168808978749206,10.183300505802867,-0.0038656636024576585
2015-02-25,26142,26138,26343,26120,14250,0.25,10.171298495345496,10.180560000242874,0.0024895165962899313
2015-02-26,26239,26200,26370,26200,14620,0.37,10.175002132575733,10.178744236811188,0.0037036372302363674
2015-02-27,26206,26243,26320,26132,13560,-0.13,10.17374367116453,10.177391091128973,-0.0012584614112025605
2015-02-28,26480,26111,26518,26043,8150,1.05,10.184145010050944,10.176720333630378,0.010401338886413924
2015-03-02,26541,26508,26997,26440,5080,0.23,10.186445986151496,10.176091612295119,0.002300976100551466
2015-03-03,26453,26527,26601,26400,1050,-0.33,10.183124852404802,10.176762153988188,-0.0033211337466934054
2015-03-04,26539,26500,26600,26401,3300,0.33,10.186370628201196,10.177893936685669,0.003245775796393957
2015-03-05,26473,26510,26599,26418,220,-0.25,10.183880624651032,10.178459317468542,-0.002490003550164488
2015-03-06,26058,26485,26530,26025,15680,-1.57,10.168080101762877,10.17763512618379,-0.01580052288815459
2015-03-09,26062,26096,26177,26041,12550,0.02,10.168233593704851,10.17681739309282,0.00015349194197433746
2015-03-10,25960,26050,26100,25825,21180,-0.39,10.164312170818027,10.176120520465016,-0.003921422886824288
2015-03-11,25716,25979,25996,25691,17900,-0.94,10.154868645261578,10.174958826007712,-0.009443525556449117
2015-03-12,25690,25750,25890,25609,21260,-0.1,10.15385709010393,10.173505375570917,-0.0010115551576479476
2015-03-13,25909,25750,25945,25750,19760,0.85,10.162345677674331,10.172450670995799,0.008488587570401052
2015-03-14,25922,25922,25922,25922,0,0.05,10.16284730798332,10.1715426407307,0.0005016303089888652
2015-03-16,25797,25945,25967,25735,14550,-0.48,10.158013485079007,10.169365013649704,-0.004833822904313223
2015-03-17,25635,25741,25830,25551,20540,-0.63,10.1517138842178,10.166470671821896,-0.0062996008612064
2015-03-18,25653,25665,25700,25520,16400,0.07,10.152415802824065,10.163911584356834,0.0007019186062642291
2015-03-19,25970,25712,25992,25712,21330,1.24,10.164697304656794,10.162105474061468,0.012281501832729802
2015-03-20,26195,25996,26249,25915,18360,0.87,10.17332383184232,10.161225741327408,0.008626527185525035
2015-03-23,26208,26195,26226,26089,11460,0.05,10.173819986652797,10.161704065068236,0.0004961548104773783
2015-03-24,26350,26180,26389,26140,14190,0.54,10.179223553969509,10.16261989509029,0.005403567316712099
2015-03-25,26491,26313,26519,26219,14890,0.54,10.184560331647974,10.164307241826119,0.00533677767846541
2015-03-26,26805,26519,26991,26519,16890,1.19,10.196343716261637,10.167763497742792,0.011783384613663017
2015-03-27,26564,26774,26774,26381,15740,-0.9,10.187312194660604,10.170551423122513,-0.009031521601032821
2015-03-30,26239,26468,26468,26200,10610,-1.22,10.175002132575733,10.17160612769763,-0.012310062084871731
2015-03-31,26061,26200,26310,26020,5280,-0.68,10.16819522292803,10.172051787276356,-0.006806909647702142
2015-04-01,26510,26122,26800,26060,1600,1.72,10.18527729928307,10.174323771793363,0.017082076355039888
2015-04-02,26548,26601,26697,26460,7800,0.14,10.186709694265815,10.177240089297362,0.0014323949827446114
2015-04-06,26941,26625,27038,26625,13580,1.48,10.201404568800312,10.18132248646205,0.014694874534496805
2015-04-07,26829,26925,26928,26801,8930,-0.42,10.197238671014292,10.184034266991842,-0.004165897786020167
2015-04-08,26682,26842,26873,26615,11850,-0.55,10.191744459738752,10.185569319316544,-0.00549421127553984
2015-04-09,26452,26612,26612,26410,12460,-0.86,10.183087048794553,10.186341574495025,-0.008657410944199029
2015-04-10,26703,26482,26750,26452,13550,0.95,10.19253119762704,10.187450544799818,0.009444148832487897
2015-04-13,26616,26703,26730,26550,10390,-0.33,10.189267817698312,10.187842835304012,-0.003263379928728938
2015-04-14,26454,26569,26569,26300,8700,-0.61,10.183162654585992,10.186744413497708,-0.0061051631123199
2015-04-15,26644,26450,26680,26388,12440,0.72,10.19031926353307,10.186995002570415,0.007156608947077814
2015-04-16,26533,26644,26740,26472,12930,-0.42,10.186144520271382,10.187923534878385,-0.004174743261687652
2015-04-17,26702,26530,26730,26520,11630,0.64,10.19249374795004,10.189948411963552,0.006349227678658309
2015-04-20,26719,26699,26849,26670,11990,0.06,10.193130201800543,10.190602820506674,0.00063645385050215
2015-04-21,26803,26745,26820,26632,14250,0.31,10.196269100532607,10.191399437695575,0.003138898732064632
2015-04-22,26489,26778,26848,26459,16540,-1.17,10.184484831459187,10.189989459583815,-0.011784269073420006
2015-04-23,26777,26515,26792,26461,12510,1.09,10.195298589071585,10.189827786088587,0.010813757612398334
2015-04-24,26574,26734,26839,26521,12980,-0.76,10.187688573151252,10.18948979553963,-0.0076100159203331685
2015-04-27,26944,26624,26980,26588,12830,1.39,10.201515917042054,10.191025534560255,0.013827343890801203
2015-04-28,27036,26969,27059,26833,9360,0.34,10.204924590220244,10.192058317276356,0.003408673178190824
2015-04-29,27096,26985,27140,26953,8630,0.22,10.207141394497608,10.193547782009631,0.002216804277363593
2015-04-30,26593,27056,27148,26500,10430,-1.86,10.18840330224294,10.193984502647709,-0.018738092254668715
2015-05-01,26483,26572,26572,26300,2020,-0.41,10.184258296685131,10.193479422077047,-0.004145005557807835
2015-05-04,26747,26580,27114,26580,390,1.0,10.194177596502213,10.194148845096283,0.009919299817081395
2015-05-05,26852,26734,27060,26640,190,0.39,10.198095585058642,10.194615664855334,0.003917988556429108
2015-05-06,26928,26950,27070,26835,14940,0.28,10.200921916430588,10.195264974407838,0.002826331371945656
2015-05-07,26951,26904,27050,26862,15860,0.09,10.201775681400134,10.195723856146799,0.0008537649695465888
2015-05-08,26903,26960,27019,26825,16350,-0.18,10.199993083535142,10.197016210486462,-0.0017825978649916863
2015-05-11,26853,26898,26969,26786,14010,-0.19,10.198132825539048,10.19725239685875,-0.001860257996094461
2015-05-12,27180,26899,27225,26892,17500,1.22,10.210236687705134,10.199131406404907,0.012103862166085833
2015-05-13,27539,27131,27569,27063,21700,1.32,10.223358460802768,10.200951618384966,0.013121773097633849
2015-05-14,27444,27465,27599,27370,19020,-0.34,10.21990284381078,10.202199806184177,-0.0034556169919870428
2015-05-15,27473,27417,27500,27260,15940,0.11,10.220958983173661,10.203351271907183,0.001056139362880515
2015-05-18,27629,27518,27695,27513,13940,0.57,10.22662122471816,10.206536098780118,0.005662241544499125
2015-05-19,27309,27565,27599,27266,17570,-1.16,10.214971597173399,10.209095540487473,-0.011649627544761287
2015-05-20,27299,27280,27370,27205,11460,-0.04,10.214605350465526,10.210797853317748,-0.00036624670787333
2015-05-21,27130,27280,27339,27108,12950,-0.62,10.208395405652977,10.211656171700609,-0.006209944812548329
2015-05-22,27105,27144,27327,27071,13440,-0.09,10.207473491694438,10.212202136305931,-0.0009219139585390224
2015-05-25,27180,27112,27197,27101,6980,0.28,10.210236687705134,10.21290722016468,0.0027631960106955233
2015-05-26,26917,27154,27227,26884,14640,-0.97,10.200513336241043,10.212950574556839,-0.009723351464090868
2015-05-27,26900,26929,26994,26856,9900,-0.06,10.19988156558993,10.213096302894412,-0.0006317706511129728
2015-05-28,26899,26877,26950,26760,11250,0.0,10.199844390177743,10.212230278100463,-3.717541218684062e-05
2015-05-29,26866,26900,26949,26820,8560,-0.12,10.198616825622958,10.210168475168812,-0.001227564554785232
2015-06-01,26690,26926,27014,26133,4370,-0.66,10.19204424239857,10.207846925051129,-0.00657258322438814
2015-06-02,26856,26743,26929,26730,820,0.62,10.198244538659871,10.205954054674978,0.0062002962613014745
2015-06-03,26806,26908,27000,26775,180,-0.19,10.196381022038443,10.203434037785003,-0.0018635166214284737
2015-06-04,26564,26840,26869,26454,40,-0.9,10.187312194660604,10.201129087575604,-0.009068827377838318
2015-06-05,26439,26599,26613,26371,260,-0.47,10.18259547176777,10.198461597684124,-0.004716722892833758
2015-06-08,26693,26691,26749,26621,8060,0.96,10.192156637730536,10.19710836702392,0.009561165962765017
2015-06-09,26754,26715,26817,26665,11230,0.23,10.194439273855531,10.196022182204011,0.002282636124995463
2015-06-10,26850,26750,26958,26730,10570,0.36,10.19802109993701,10.195004216556669,0.003581826081479278
2015-06-11,26772,26864,26864,26681,9480,-0.29,10.195111844220532,10.194554092221624,-0.002909255716478043
2015-06-12,26773,26770,26860,26725,9190,0.0,10.195149195980738,10.194159728087525,3.735176020569497e-05
2015-06-15,26915,26795,26997,26625,14250,0.53,10.200439030995058,10.194209281488968,0.005289835014320232
2015-06-16,26831,26938,26958,26760,9780,-0.31,10.197313214435868,10.194100647223378,-0.0031258165591907527
2015-06-17,26763,26828,26828,26690,8430,-0.25,10.194775615581893,10.19432826165532,-0.002537598853974643
2015-06-18,27031,26760,27120,26760,15630,1.0,10.204739634516608,10.194869519643383,0.009964018934715213
2015-06-19,26959,27020,27061,26901,7990,-0.27,10.202072472350189,10.19534380716936,-0.002667162166419601
2015-06-22,26589,26941,26941,26570,11550,-1.37,10.188252875406508,10.19542219723152,-0.013819596943680068
2015-06-23,26478,26650,26676,26461,9710,-0.42,10.184069478497602,10.195545031125674,-0.0041833969089069
2015-06-24,26418,26510,26559,26361,9930,-0.23,10.181800874983809,10.194682050896779,-0.0022686035137926552
2015-06-25,26365,26470,26494,26342,7830,-0.2,10.17979265196457,10.193461499072532,-0.002008223019238642
2015-06-26,26399,26383,26468,26292,9710,0.13,10.18108140962911,10.19204985821354,0.0012887576645397303
2015-06-29,26508,26482,26716,26461,8860,0.41,10.185201853208117,10.191224025629172,0.004120443579006761
2015-06-30,26301,26452,26470,26211,7760,-0.78,10.177362240256695,10.189741779318835,-0.00783961295142177
2015-07-01,26182,26275,26380,26160,1790,-0.45,10.172827430740044,10.187440812630918,-0.00453480951665064
2015-07-02,26024,26164,26246,25985,470,-0.6,10.166774468153188,10.184895917107362,-0.006052962586856836
2015-07-03,26393,26010,26800,26005,270,1.42,10.180854102460378,10.183735791013902,0.014079634307190503
2015-07-06,26335,26393,26397,26205,11600,-0.22,10.17865413191749,10.181561999130642,-0.002199970542887897
2015-07-07,26032,26271,26288,25886,19000,-1.15,10.16708182945882,10.178646112223028,-0.011572302458670691
2015-07-08,26222,26011,26250,25870,17350,0.73,10.174354032059346,10.17748787527743,0.007272202600526967
2015-07-09,26071,26130,26250,26050,14660,-0.58,10.168578864458095,10.176196990774137,-0.005775167601251852
2015-07-10,26071,26080,26175,26030,12140,0.0,10.168578864458095,10.175095156563662,0.0
2015-07-13,26033,26122,26125,25952,12040,-0.15,10.167120242980383,10.174039122481647,-0.0014586214777114748
2015-07-14,25934,26026,26095,25911,11830,-0.38,10.16331012810883,10.172558182354956,-0.0038101148715536937
2015-07-15,25852,25987,25987,25774,14060,-0.32,10.160143246382786,10.170469965119512,-0.0031668817260435134
2015-07-16,25774,25824,25824,25720,10570,-0.3,10.157121510848336,10.168783237668816,-0.003021735534449732
2015-07-17,25505,25780,25780,25482,13120,-1.04,10.146629790357027,10.16660010097023,-0.010491720491309309
2015-07-20,25042,25480,25480,24910,23100,-1.82,10.128309694228893,10.163394703143206,-0.01832009612813401
2015-07-21,24908,24997,25065,24881,14620,-0.54,10.122944315992342,10.158568887604202,-0.005365378236550811
2015-07-22,24688,24850,24850,24591,20050,-0.88,10.114072574602941,10.153187091161323,-0.008871741389400611
2015-07-23,24742,24786,24919,24716,18270,0.22,10.116257483422777,10.148951728991655,0.0021849088198351296
2015-07-24,24729,24701,24829,24470,19480,-0.05,10.115731922981338,10.144066553235154,-0.0005255604414386994
2015-07-27,24910,24694,25034,24671,21500,0.73,10.123024608256227,10.140270365218331,0.00729268527488891
2015-07-28,24768,24837,24870,24714,14790,-0.57,10.117307776389454,10.135997774545944,-0.005716831866772409
2015-07-29,24729,24784,24849,24705,14890,-0.16,10.115731922981338,10.131715414546024,-0.001575853408116501
2015-07-30,24739,24702,24824,24581,17050,0.04,10.116136224757685,10.12778425593343,0.0004043017763475376
2015-07-31,24789,24680,24919,24551,15360,0.2,10.118155285369294,10.124285259182304,0.002019060611608836
2015-08-03,24696,24823,24886,24666,2830,-0.38,10.114396566181995,10.120724847126775,-0.0037587191872994197
2015-08-04,24638,24670,24704,24540,290,-0.23,10.11204524552192,10.117842801723851,-0.0023513206600753733
2015-08-05,24545,24614,24635,24500,100,-0.38,10.108263446492153,10.116172281079121,-0.0037817990297668302
2015-08-06,24692,24583,24745,24530,10620,0.6,10.114234583513786,10.115446470039243,0.005971137021633766
2015-08-07,24796,24682,24872,24615,19130,0.42,10.11843762882181,10.115810224557482,0.0042030453080244
